sampleID,Group,dataset
W2.53.ST,0,MultiDisease
W2.54.ST,0,MultiDisease
W2.6.ST,0,MultiDisease
W2.61.ST,0,MultiDisease
W2.67.ST,0,MultiDisease
W2.68.ST,0,MultiDisease
W2.69.ST,0,MultiDisease
W2.8.ST,0,MultiDisease
W3.1.ST,0,MultiDisease
W3.16.ST,0,MultiDisease
W3.21.ST,0,MultiDisease
WL.1.ST,0,MultiDisease
WL.11.ST,0,MultiDisease
WL.12.ST,0,MultiDisease
WL.20.ST,0,MultiDisease
WL.25.ST,0,MultiDisease
WL.28.ST,0,MultiDisease
WL.30.ST,0,MultiDisease
WL.39.ST,0,MultiDisease
WL.43.ST,0,MultiDisease
WL.44.ST,0,MultiDisease
WL.45.ST,0,MultiDisease
WL.5.ST,0,MultiDisease
S2_CON_000E1,0,MultiDisease
NCS-005-Meconium_microbiome,0,MultiDisease
NCS-013-Stool-infant_microbiome,0,MultiDisease
NCS-020-Meconium_microbiome,0,MultiDisease
NCS-023-Stool-maternal_microbiome,0,MultiDisease
NCS-027-Stool-infant_microbiome,0,MultiDisease
NCS-032-Stool-infant_microbiome,0,MultiDisease
NCS-034-Stool-infant_microbiome,0,MultiDisease
NCS-036-Stool-infant_microbiome,0,MultiDisease
NCS-037-Stool-infant_microbiome,0,MultiDisease
NCS-040-Stool-infant_microbiome,0,MultiDisease
NCS-042-Stool-infant_microbiome,0,MultiDisease
NCS-044-Stool-infant_microbiome,0,MultiDisease
NCS-047-Stool-infant_microbiome,0,MultiDisease
NCS-049-Meconium1_microbiome,0,MultiDisease
NCS-049-Stool-maternal3_microbiome,0,MultiDisease
NCS-050-Stool-infant_microbiome,0,MultiDisease
NCS-051-Stool-infant_microbiome,0,MultiDisease
NCS-053-Meconium_microbiome,0,MultiDisease
NCS-062-Stool-infant_microbiome,0,MultiDisease
NCS-074-Stool-infant_microbiome,0,MultiDisease
NCS-076-Stool-infant_microbiome,0,MultiDisease
NCS-077-Stool-maternal1_microbiome,0,MultiDisease
NCS-078-Stool-infant_microbiome,0,MultiDisease
alien2-11-0-0,0,MultiDisease
bugkiller-11-0-0,0,MultiDisease
donald2-11-0-0,0,MultiDisease
donald3-11-0-0,0,MultiDisease
donald4-11-0-0,0,MultiDisease
halbarad-11-0-0,0,MultiDisease
mickey3-11-0-0,0,MultiDisease
mickey4-11-0-0,0,MultiDisease
mickey5-11-0-0,0,MultiDisease
peacemaker-11-0-0,0,MultiDisease
peacemaker2-11-0-0,0,MultiDisease
pluto2-11-0-0,0,MultiDisease
pluto3-11-0-0,0,MultiDisease
scavenger-11-0-0,0,MultiDisease
thistle2-11-0-0,0,MultiDisease
thistle4-11-0-0,0,MultiDisease
SID713A002-11-0-0,0,MultiDisease
SID713A005-11-0-0,0,MultiDisease
SID713A009-11-0-0,0,MultiDisease
SID713A013-11-0-0,0,MultiDisease
SID713A015-11-0-0,0,MultiDisease
SID713A021-11-0-0,0,MultiDisease
SID713A023-11-0-0,0,MultiDisease
SID713A028-11-0-0,0,MultiDisease
SID713A030-11-0-0,0,MultiDisease
SID713A040-11-0-0,0,MultiDisease
SID713A045-11-0-0,0,MultiDisease
SID713A051-11-0-0,0,MultiDisease
SID713A057-11-0-0,0,MultiDisease
SID713A063-11-0-0,0,MultiDisease
SID713A068-11-0-0,0,MultiDisease
SID713A077-11-0-0,0,MultiDisease
SID713A078-11-0-0,0,MultiDisease
SID713A084-11-0-0,0,MultiDisease
SID713B002-11-0-0,0,MultiDisease
SID713B003-11-0-0,0,MultiDisease
SID713B004-11-0-0,0,MultiDisease
SID713B005-11-0-0,0,MultiDisease
SID713B015-11-0-0,0,MultiDisease
SID713B020-11-0-0,0,MultiDisease
SID713B029-11-0-0,0,MultiDisease
SID713B032-11-0-0,0,MultiDisease
SID713B033-11-0-0,0,MultiDisease
SID713B043-11-0-0,0,MultiDisease
SID713B044-11-0-0,0,MultiDisease
SID713B049-11-0-0,0,MultiDisease
SID713B052-11-0-0,0,MultiDisease
SID713B056-11-0-0,0,MultiDisease
SID713B064-11-0-0,0,MultiDisease
SID713B066-11-0-0,0,MultiDisease
SID713B072-11-0-0,0,MultiDisease
SID713B073-11-0-0,0,MultiDisease
LD-Run2-11,0,MultiDisease
LD-Run2-13,0,MultiDisease
LD-Run2-24,0,MultiDisease
LD-Run2-36,0,MultiDisease
SID01.BA.V_metag,0,MultiDisease
SID02.BA.V_metag,0,MultiDisease
SID02.BA.VG_metag,0,MultiDisease
SID04.BA.VG.2,0,MultiDisease
SID04.BA.O_metag,0,MultiDisease
SID04.BO.VG.2,0,MultiDisease
SID05.PR.VG.1,0,MultiDisease
SID06.BA.VG_metag,0,MultiDisease
SID06.PR.VG_metag,0,MultiDisease
SID08.BA.V_metag,0,MultiDisease
SID08.BA.VG_metag,0,MultiDisease
SID08.TO.VG,0,MultiDisease
SID09.PR.V_metag,0,MultiDisease
SID09.TO.O.new,0,MultiDisease
SID10.TO.V.1,0,MultiDisease
SID11.BA.V_metag,0,MultiDisease
SID12.PR.V.2,0,MultiDisease
SID16.PR.VG.1,0,MultiDisease
SID17.PR.V_metag,0,MultiDisease
SID19.BA.V.2,0,MultiDisease
SID21.TO.V.new,0,MultiDisease
SID22.TO.O.new,0,MultiDisease
SID29.PR.O.2,0,MultiDisease
SID32.PR.V.1,0,MultiDisease
SID38.BA.O.2,0,MultiDisease
SID42.TO.VG.2,0,MultiDisease
SID45.BO.V.new,0,MultiDisease
SIDVOV03_metag,0,MultiDisease
SIDVOV08_metag,0,MultiDisease
SIDVOV104_metag,0,MultiDisease
SIDVOV108_metag,0,MultiDisease
SIDVOV109_metag,0,MultiDisease
SIDVOV112_metag,0,MultiDisease
SIDVOV114_metag,0,MultiDisease
SIDVOV24_metag,0,MultiDisease
SIDVOV25_metag,0,MultiDisease
SIDVOV28_metag,0,MultiDisease
SIDVOV32_metag,0,MultiDisease
SIDVOV34_metag,0,MultiDisease
SIDVOV35_metag,0,MultiDisease
SIDVOV36_metag,0,MultiDisease
SIDVOV46_metag,0,MultiDisease
SIDVOV58_metag,0,MultiDisease
SIDVOV60_metag,0,MultiDisease
SIDVOV66_metag,0,MultiDisease
SIDVOV70_metag,0,MultiDisease
SIDVOV72_metag,0,MultiDisease
SIDVOV77_metag,0,MultiDisease
SIDVOV78_metag,0,MultiDisease
SIDVOV81_metag,0,MultiDisease
SIDVOV97_metag,0,MultiDisease
DHAK_HAK,0,MultiDisease
DHAK_HAJ,0,MultiDisease
DHAK_HAI,0,MultiDisease
DHAK_HAG,0,MultiDisease
DHAK_HAF,0,MultiDisease
DHAK_HAC,0,MultiDisease
DHAK_HAV,0,MultiDisease
DHAK_HAM,0,MultiDisease
DHAK_C23_M,0,MultiDisease
DHAK_C19_M,0,MultiDisease
DHAK_C2_M,0,MultiDisease
DHAK_C14_M,0,MultiDisease
DHAK_C15_M,0,MultiDisease
DHAK_C10_M,0,MultiDisease
DHAK_C7_M,0,MultiDisease
DHAK_C5_M,0,MultiDisease
DHAK_C3_M,0,MultiDisease
DHAK_C4_M,0,MultiDisease
DHAK_C25_M,0,MultiDisease
DHAK_HA,0,MultiDisease
DHAK_HAA,0,MultiDisease
DHAK_HDE,0,MultiDisease
DHAK_HDB,0,MultiDisease
DHAK_HDA,0,MultiDisease
DHAK_HDC,0,MultiDisease
DHAK_HCY,0,MultiDisease
DHAK_HCW,0,MultiDisease
DHAK_HD,0,MultiDisease
DHAK_HCB,0,MultiDisease
DHAK_HCA,0,MultiDisease
DHAK_HC,0,MultiDisease
DHAK_HCI,0,MultiDisease
DHAK_HCH,0,MultiDisease
DHAK_HCF,0,MultiDisease
DHAK_HCK,0,MultiDisease
DHAK_HJ,0,MultiDisease
DHAK_HK,0,MultiDisease
DHAK_HG,0,MultiDisease
DHAK_HI,0,MultiDisease
DHAK_HCU,0,MultiDisease
DHAK_HCQ,0,MultiDisease
DHAK_HCT,0,MultiDisease
DHAK_HCM,0,MultiDisease
DHAK_HCN,0,MultiDisease
DHAK_HBH,0,MultiDisease
DHAK_HBD,0,MultiDisease
DHAK_HBE,0,MultiDisease
DHAK_HZ,0,MultiDisease
DHAK_HU,0,MultiDisease
DHAK_HT,0,MultiDisease
DHAK_HV,0,MultiDisease
DHAK_HQ,0,MultiDisease
DHAK_HP,0,MultiDisease
DHAK_HBY,0,MultiDisease
DHAK_HBZ,0,MultiDisease
DHAK_HBK,0,MultiDisease
DHAK_HBJ,0,MultiDisease
DHAK_HBV,0,MultiDisease
DHAK_HBW,0,MultiDisease
SID31004,6,MultiDisease
SID31009,6,MultiDisease
SID31030,6,MultiDisease
SID31071,6,MultiDisease
SID31112,6,MultiDisease
SID31129,6,MultiDisease
SID31137,6,MultiDisease
SID31159,3,MultiDisease
SID31188,6,MultiDisease
SID31219,6,MultiDisease
SID31223,3,MultiDisease
SID31233,6,MultiDisease
SID31236,6,MultiDisease
SID31237,6,MultiDisease
SID31275,6,MultiDisease
SID31276,6,MultiDisease
SID31282,6,MultiDisease
SID31285,6,MultiDisease
SID31328,6,MultiDisease
SID31333,0,MultiDisease
SID31337,6,MultiDisease
SID31343,6,MultiDisease
SID31367,3,MultiDisease
SID31379,6,MultiDisease
SID31398,6,MultiDisease
SID31416,1,MultiDisease
SID31424,1,MultiDisease
SID31431,1,MultiDisease
SID31446,3,MultiDisease
SID31449,6,MultiDisease
SID31450,6,MultiDisease
SID31452,0,MultiDisease
SID31489,3,MultiDisease
SID31493,6,MultiDisease
SID31501,6,MultiDisease
SID31512,6,MultiDisease
SID31549,6,MultiDisease
SID31557,6,MultiDisease
SID31582,6,MultiDisease
SID31637,6,MultiDisease
SID31685,6,MultiDisease
SID31700,6,MultiDisease
SID31711,6,MultiDisease
SID31714,6,MultiDisease
SID31749,6,MultiDisease
SID31750,6,MultiDisease
SID31766,6,MultiDisease
SID31865,3,MultiDisease
SID31866,6,MultiDisease
SID31868,3,MultiDisease
SID31870,6,MultiDisease
SID31871,3,MultiDisease
SID31872,6,MultiDisease
SID31873,6,MultiDisease
SID31874,3,MultiDisease
SID31875,3,MultiDisease
SID31876,3,MultiDisease
SID31877,3,MultiDisease
SID31878,3,MultiDisease
SID31879,6,MultiDisease
SID31880,3,MultiDisease
SID31881,3,MultiDisease
SID31883,3,MultiDisease
SID31884,3,MultiDisease
SID530002,6,MultiDisease
SID530018,6,MultiDisease
SID530026,6,MultiDisease
SID530028,6,MultiDisease
SID530039,1,MultiDisease
SID530041,6,MultiDisease
SID530052,6,MultiDisease
SID530055,6,MultiDisease
SID530075,6,MultiDisease
SID530119,6,MultiDisease
SID530154,6,MultiDisease
SID530163,6,MultiDisease
SID530168,6,MultiDisease
SID530177,0,MultiDisease
SID530185,6,MultiDisease
SID530215,6,MultiDisease
SID530227,6,MultiDisease
SID530295,0,MultiDisease
SID530315,6,MultiDisease
SID530323,6,MultiDisease
SID530348,6,MultiDisease
SID530373,3,MultiDisease
SID530403,6,MultiDisease
SID530451,6,MultiDisease
SID530600,6,MultiDisease
SID530697,6,MultiDisease
SID530705,6,MultiDisease
SID530756,6,MultiDisease
SID530867,6,MultiDisease
SID530890,3,MultiDisease
SID531128,3,MultiDisease
SID531155,3,MultiDisease
SID531248,6,MultiDisease
SID531274,3,MultiDisease
SID531277,6,MultiDisease
SID531281,6,MultiDisease
SID531333,6,MultiDisease
SID531352,3,MultiDisease
SID531361,3,MultiDisease
SID531382,3,MultiDisease
SID531403,6,MultiDisease
SID531414,0,MultiDisease
SID531416,6,MultiDisease
SID531424,6,MultiDisease
SID531469,3,MultiDisease
SID531766,6,MultiDisease
SID531775,3,MultiDisease
SID532305,6,MultiDisease
SID532749,6,MultiDisease
SID532796,6,MultiDisease
SID532802,0,MultiDisease
SID532826,6,MultiDisease
SID532832,6,MultiDisease
SID532915,0,MultiDisease
CA_C10002IS2023FE_t2M15,0,MultiDisease
CA_C10005IS2066FE_t1M15,0,MultiDisease
CA_C10009IS2138FE_t1M15,0,MultiDisease
CA_C10009MS2134FE_t0M15,0,MultiDisease
CA_C10015IS2235FE_t3M15,0,MultiDisease
CA_C10015MS2242FE_t0M15,0,MultiDisease
CA_C10019IS2318FE_t1M15,0,MultiDisease
CA_C10023IS2390FE_t1M15,0,MultiDisease
CA_C10024IS2408FE_t1M15,0,MultiDisease
CA_C10029IS2496FE_t1M15,0,MultiDisease
CA_C10031IS2537FE_t3M15,0,MultiDisease
CA_C10032IS2548FE_t1M15,0,MultiDisease
CA_C10034IS2584FE_t1M15,0,MultiDisease
CA_C10034MS2580FE_t0M15,0,MultiDisease
CA_C10035IS2602FE_t1M15,0,MultiDisease
CA_C10039MS2670FE_t0M16,0,MultiDisease
CA_C10039IS2677FE_t2M16,0,MultiDisease
CA_C10042MS2724FE_t0M16,0,MultiDisease
CA_C10042IS2731FE_t2M16,0,MultiDisease
CA_C10049IS2854FE_t1M16,0,MultiDisease
CA_C10049MS2850FE_t0M16,0,MultiDisease
CA_C10052MS2904FE_t0M16,0,MultiDisease
CA_C10052IS2908FE_t1M16,0,MultiDisease
CA_C10055IS2962FE_t1M16,0,MultiDisease
GupDM_JP,3,MultiDisease
GupDM_JG,3,MultiDisease
GupDM_A4,3,MultiDisease
GupDM_JM,3,MultiDisease
GupDM_A13,3,MultiDisease
GupDM_JK,3,MultiDisease
GupDM_JI,3,MultiDisease
GupDM_A7,3,MultiDisease
GupDM_A2,3,MultiDisease
GupDM_A_11,3,MultiDisease
GupDM_JC,3,MultiDisease
GupDM_JN,3,MultiDisease
GupDM_JJ,3,MultiDisease
GupDM_JO,3,MultiDisease
GupDM_A1,3,MultiDisease
GupDM_JE,3,MultiDisease
GupDM_A12,3,MultiDisease
GupDM_JL,3,MultiDisease
GupDM_A14,3,MultiDisease
GupDM_A8,3,MultiDisease
GupDM_A3,3,MultiDisease
GupDM_A10,3,MultiDisease
GupDM_A5,3,MultiDisease
GupDM_A_15,3,MultiDisease
GupDM_JH,3,MultiDisease
GupDM_JD,3,MultiDisease
GupDM_A9,3,MultiDisease
GupDM_A6,3,MultiDisease
GupDM_JB,3,MultiDisease
GupDM_JA,3,MultiDisease
GupDM_HAI,0,MultiDisease
GupDM_HAH,0,MultiDisease
GupDM_HAL,0,MultiDisease
GupDM_HAM,0,MultiDisease
GupDM_HAN,0,MultiDisease
GupDM_HAO,0,MultiDisease
GupDM_HAP,0,MultiDisease
GupDM_HAT,0,MultiDisease
GupDM_HDF,0,MultiDisease
GupDM_HDB,0,MultiDisease
GupDM_HCL,0,MultiDisease
GupDM_HCV,0,MultiDisease
GupDM_HCR,0,MultiDisease
GupDM_HCS,0,MultiDisease
GupDM_HCT,0,MultiDisease
GupDM_HCN,0,MultiDisease
GupDM_HCO,0,MultiDisease
GupDM_HCP,0,MultiDisease
GupDM_HR,0,MultiDisease
SKST006_6_G102964,2,MultiDisease
SKST027_3_G102945,2,MultiDisease
SKST032_1_G102943,2,MultiDisease
SKST014_3_G102978,2,MultiDisease
SKST010_8_G102998,0,MultiDisease
SKST037_2_G103023,0,MultiDisease
SKST041_1_G103005,0,MultiDisease
SKST007_8_G102999,0,MultiDisease
SKST025_9_G103021,2,MultiDisease
p8883_mo6,2,MultiDisease
p9223_mo4,0,MultiDisease
p8646_mo8,2,MultiDisease
p8649_mo11,2,MultiDisease
p8582_mo5,2,MultiDisease
p8600_mo9,2,MultiDisease
p8808_mo7,2,MultiDisease
p8816_mo10,2,MultiDisease
p8775_mo7,2,MultiDisease
p8585_mo9,2,MultiDisease
p8855_mo3,2,MultiDisease
p9061_mo1,2,MultiDisease
p8748_mo6,2,MultiDisease
p9193_mo1,2,MultiDisease
p8712_mo6,2,MultiDisease
p9216_mo1,2,MultiDisease
MG100179,0,MultiDisease
MG100178,0,MultiDisease
MG100177,0,MultiDisease
MG100176,0,MultiDisease
MG100175,0,MultiDisease
MG100174,0,MultiDisease
MG100173,0,MultiDisease
MG100172,0,MultiDisease
MG100171,0,MultiDisease
MG100168,0,MultiDisease
MG100166,0,MultiDisease
MG100164,0,MultiDisease
MG100163,0,MultiDisease
MG100158,0,MultiDisease
MG100157,0,MultiDisease
MG100156,0,MultiDisease
MG100155,0,MultiDisease
MG100152,3,MultiDisease
MG100151,3,MultiDisease
MG100150,3,MultiDisease
MG100149,3,MultiDisease
MG100148,3,MultiDisease
MG100147,3,MultiDisease
MG100146,3,MultiDisease
MG100145,3,MultiDisease
MG100144,3,MultiDisease
MG100143,3,MultiDisease
MG100142,3,MultiDisease
MG100141,3,MultiDisease
MG100140,3,MultiDisease
MG100139,3,MultiDisease
MG100138,3,MultiDisease
MG100137,3,MultiDisease
MG100136,3,MultiDisease
MG100134,3,MultiDisease
MG100133,3,MultiDisease
MG100132,3,MultiDisease
MG100131,3,MultiDisease
MG100130,3,MultiDisease
MG100129,3,MultiDisease
MG100128,3,MultiDisease
MG100127,3,MultiDisease
MG100126,3,MultiDisease
MG100125,3,MultiDisease
SID5419-1,0,MultiDisease
SID5418-1,0,MultiDisease
SID5452-1,0,MultiDisease
SID5465-1,0,MultiDisease
SID5459-1,0,MultiDisease
SID5429-4,0,MultiDisease
SID5427-4,0,MultiDisease
SID5444-2,0,MultiDisease
SID5460-3,0,MultiDisease
SID5466-3,0,MultiDisease
SID5468-1,0,MultiDisease
SID5435-1,0,MultiDisease
SID5442-4,0,MultiDisease
SID5462-2,0,MultiDisease
SID5438-2,0,MultiDisease
SID5439-2,0,MultiDisease
SID5441-3,0,MultiDisease
SID5445-3,0,MultiDisease
SID5477-1,0,MultiDisease
SID5481-1,0,MultiDisease
SID5412-2,0,MultiDisease
SID5413-3,0,MultiDisease
SID5415-1,0,MultiDisease
SID5448-1,0,MultiDisease
SID5470-4,0,MultiDisease
SID5479-4,0,MultiDisease
SID5417-4,0,MultiDisease
SID5416-1,0,MultiDisease
SID5450-2,0,MultiDisease
SID5449-4,0,MultiDisease
M04.4-V1-stool,0,MultiDisease
M04.5-V1-stool,0,MultiDisease
SRS012273,0,MultiDisease
SRS022609,0,MultiDisease
SRS011239,0,MultiDisease
SRS023526,0,MultiDisease
SRS011302,0,MultiDisease
SRS023583,0,MultiDisease
SRS011529,0,MultiDisease
SRS024009,0,MultiDisease
SRS023914,0,MultiDisease
SRS013158,0,MultiDisease
SRS017247,0,MultiDisease
SRS013800,0,MultiDisease
SRS017307,0,MultiDisease
SRS011586,0,MultiDisease
SRS016585,0,MultiDisease
SRS058770,0,MultiDisease
SRS018427,0,MultiDisease
SRS016753,0,MultiDisease
SRS017521,0,MultiDisease
SRS017701,0,MultiDisease
SRS017821,0,MultiDisease
SRS019968,0,MultiDisease
SRS023346,0,MultiDisease
SRS022713,0,MultiDisease
SRS043001,0,MultiDisease
SRS022137,0,MultiDisease
SRS064645,0,MultiDisease
SRS054956,0,MultiDisease
SRS015794,0,MultiDisease
SRS015065,0,MultiDisease
SRS014235,0,MultiDisease
SRS058723,0,MultiDisease
SRS050925,0,MultiDisease
SRS019030,0,MultiDisease
SRS051882,0,MultiDisease
SRS015960,0,MultiDisease
SRS015663,0,MultiDisease
SRS016095,0,MultiDisease
SRS016203,0,MultiDisease
SRS016267,0,MultiDisease
SRS042284,0,MultiDisease
SRS018656,0,MultiDisease
SRS016335,0,MultiDisease
SRS019601,0,MultiDisease
SRS050752,0,MultiDisease
SRS063040,0,MultiDisease
CSM5FZ3N_P,2,MultiDisease
CSM5FZ3T_P,2,MultiDisease
CSM5FZ4E_P,2,MultiDisease
CSM5FZ4A_P,2,MultiDisease
CSM5MCUQ_P,2,MultiDisease
CSM5MCTZ_P,2,MultiDisease
CSM5MCVB_P,2,MultiDisease
CSM5MCU4_P,2,MultiDisease
CSM5MCWA_P,2,MultiDisease
CSM5MCWK_P,2,MultiDisease
CSM5MCXB_P,2,MultiDisease
CSM5MCXF_P,2,MultiDisease
CSM5MCYU_P,2,MultiDisease
CSM67U9T_P,2,MultiDisease
CSM67U9V_P,2,MultiDisease
CSM67U9X_P,2,MultiDisease
CSM67UCU_P,2,MultiDisease
CSM67UAI_P,2,MultiDisease
CSM79HHO,2,MultiDisease
CSM79HH2_P,2,MultiDisease
CSM79HG7_P,2,MultiDisease
CSM79HHW,2,MultiDisease
CSM79HKX,2,MultiDisease
CSM79HNE,2,MultiDisease
CSM79HJI_P,2,MultiDisease
CSM79HNY_P,2,MultiDisease
CSM7KOP6,2,MultiDisease
CSM7KOQP_P,2,MultiDisease
CSM79HQR_P,2,MultiDisease
CSM7KOTO,2,MultiDisease
CSM7KOQ5_P,2,MultiDisease
CSM7KOUJ_P,2,MultiDisease
ESM5MEDZ_P,2,MultiDisease
ESM5GEYU_P,0,MultiDisease
ESM5GEYX_P,2,MultiDisease
ESM5MEEJ_P,2,MultiDisease
ESM5GEYY_P,2,MultiDisease
ESM5MEAB_P,2,MultiDisease
ESM5MEDN,2,MultiDisease
ESM5MEB9_P,2,MultiDisease
ESM7F5AE_P,2,MultiDisease
ESM5MEC7_P,2,MultiDisease
ESM718U9_P,2,MultiDisease
HSM5FZBQ_P,2,MultiDisease
HSM5MD4U_P,2,MultiDisease
HSM5MD4B_P,2,MultiDisease
HSM5MD7Z_P,2,MultiDisease
HSM5MD87_P,2,MultiDisease
HSM5MD8J_P,2,MultiDisease
HSM5MD8F_P,2,MultiDisease
HSM5MD3L_P,2,MultiDisease
HSM5MD5X_P,2,MultiDisease
HSM6XRQB_P,2,MultiDisease
HSM6XRQC_P,0,MultiDisease
HSM6XRQE_P,2,MultiDisease
HSM6XRR3,2,MultiDisease
HSM67VDX_P,0,MultiDisease
HSM67VDT,0,MultiDisease
HSM7CZ1T_P,2,MultiDisease
HSM67VID,2,MultiDisease
HSM7CYWS_P,2,MultiDisease
HSM7CZ2V_P,2,MultiDisease
HSM7J4Q1,2,MultiDisease
HSM7CZ2X_P,2,MultiDisease
HSM7J4J7,2,MultiDisease
HSM7J4LP,2,MultiDisease
HSM7J4JT_P,2,MultiDisease
HSM7J4JV_P,2,MultiDisease
HSMA33IE,2,MultiDisease
HSMA33NW,2,MultiDisease
MSM5LLDI,2,MultiDisease
MSM5FZ9N_P,2,MultiDisease
MSM5FZ9X_P,2,MultiDisease
MSM5LLHR_P,2,MultiDisease
MSM5LLHV_P,2,MultiDisease
MSM5LLIC_P,2,MultiDisease
MSM5LLIQ_P,2,MultiDisease
MSM5LLIS_P,2,MultiDisease
MSM5LLFG_P,2,MultiDisease
MSM5LLF2_P,2,MultiDisease
CSM6J2H9_P,0,MultiDisease
MSM6J2JF_P,0,MultiDisease
MSM6J2JH_P,0,MultiDisease
MSM6J2RG_P,2,MultiDisease
MSM6J2N6_P,2,MultiDisease
MSM79H52_P,0,MultiDisease
MSM79H5E,0,MultiDisease
MSM79HF1_P,2,MultiDisease
MSM79H9U_P,2,MultiDisease
MSM79HBX_P,2,MultiDisease
MSM79HBZ,2,MultiDisease
MSM79HD6_P,2,MultiDisease
MSM79HCG,0,MultiDisease
MSM79H8D,0,MultiDisease
MSM79H94_P,0,MultiDisease
MSM9VZN4_P,2,MultiDisease
MSM9VZLX_P,2,MultiDisease
MSM9VZLZ,2,MultiDisease
MSM9VZMM,0,MultiDisease
MSM9VZM4_P,2,MultiDisease
MSM9VZJJ_P,2,MultiDisease
MSM9VZJF_P,2,MultiDisease
MSM9VZL5,0,MultiDisease
MSMA267V,2,MultiDisease
PSM6XBQM_P,2,MultiDisease
PSM6XBRK_TR,2,MultiDisease
PSM6XBRM_P,2,MultiDisease
PSM6XBSE,2,MultiDisease
PSM6XBSG_P,2,MultiDisease
PSM6XBTR,0,MultiDisease
PSM6XBVY_P,2,MultiDisease
PSM7J1BJ,2,MultiDisease
PSM7J1BV,2,MultiDisease
PSM7J1B3_P,2,MultiDisease
PSM7J13I,2,MultiDisease
PSMA264O,2,MultiDisease
PSM7J4EF,2,MultiDisease
PSMA265X,2,MultiDisease
HMP2_J00879_M_ST_T0_B0_0120_ZMBH10Z-01_AC9387ANXX,0,MultiDisease
HMP2_J00882_M_ST_T0_B0_0120_ZM7JY3G-01_HA986ADXX,0,MultiDisease
HMP2_J00891_M_ST_T0_B0_0120_ZJTKAE3-01_C8GAAANXX,0,MultiDisease
HMP2_J05379_M_ST_T0_B0_0120_ZOZOW1T-44_H15WVBG,1,MultiDisease
HMP2_J08167_M_ST_T0_B0_0120_ZVNCGHM-02_HCG2MBGXX_S20,0,MultiDisease
FMT_DD_19,0,MultiDisease
FMT_DD_01,0,MultiDisease
D_1118_R4_010202,0,MultiDisease
D_2646_R5_290108,0,MultiDisease
R2_160304_t0,2,MultiDisease
R4_010202_t0,2,MultiDisease
R5_290108_t0,2,MultiDisease
S101_a_WGS,2,MultiDisease
S117_a_WGS,0,MultiDisease
S128_a_WGS,0,MultiDisease
S132_a_WGS,0,MultiDisease
S134_a_WGS,0,MultiDisease
S139_a_WGS,0,MultiDisease
S13_a_WGS,2,MultiDisease
S140_a_WGS,0,MultiDisease
S144_a_WGS,0,MultiDisease
S146_a_WGS,0,MultiDisease
S148_a_WGS,2,MultiDisease
S153_a_WGS,0,MultiDisease
S155_a_WGS,0,MultiDisease
S156_a_WGS,0,MultiDisease
S161_a_WGS,0,MultiDisease
S162_a_WGS,0,MultiDisease
S164_a_WGS,0,MultiDisease
S165_a_WGS,0,MultiDisease
S166_a_WGS,0,MultiDisease
S167_a_WGS,0,MultiDisease
S18_a_WGS,0,MultiDisease
S1_a_WGS,2,MultiDisease
S26_a_WGS,0,MultiDisease
S27_a_WGS,2,MultiDisease
S32_a_WGS,2,MultiDisease
S45_a_WGS,2,MultiDisease
S51_a_WGS,2,MultiDisease
S56_a_WGS,2,MultiDisease
S62_a_WGS,2,MultiDisease
S68_a_WGS,2,MultiDisease
S73_a_WGS,0,MultiDisease
S79_a_WGS,0,MultiDisease
S80_a_WGS,2,MultiDisease
S87_a_WGS,0,MultiDisease
SAMEA104142087,0,MultiDisease
SAMEA104142088,0,MultiDisease
SAMEA104142089,0,MultiDisease
SAMEA104142097,0,MultiDisease
SAMEA104142098,0,MultiDisease
SAMEA104142105,0,MultiDisease
SAMEA104142100,0,MultiDisease
SAMEA104142107,0,MultiDisease
SAMEA104142102,0,MultiDisease
SAMEA104142110,0,MultiDisease
SAMEA104142072,0,MultiDisease
SAMEA104142073,0,MultiDisease
SAMEA104142113,0,MultiDisease
SAMEA104142114,0,MultiDisease
SAMEA104142117,0,MultiDisease
SAMEA104142119,0,MultiDisease
SAMEA104142120,0,MultiDisease
SAMEA104142122,0,MultiDisease
SAMEA104142123,0,MultiDisease
SAMEA104142124,0,MultiDisease
SAMEA104142125,0,MultiDisease
SAMEA104142127,0,MultiDisease
SAMEA104142129,0,MultiDisease
SAMEA104142130,0,MultiDisease
SAMEA104142131,0,MultiDisease
SAMEA104142133,0,MultiDisease
SAMEA104142138,0,MultiDisease
SAMEA104142139,0,MultiDisease
SAMEA104142140,0,MultiDisease
SAMEA104142141,0,MultiDisease
SAMEA104142144,0,MultiDisease
SAMEA104142145,0,MultiDisease
SAMEA104142146,0,MultiDisease
SAMEA104142150,0,MultiDisease
SAMEA104142151,0,MultiDisease
SAMEA104142213,0,MultiDisease
SAMEA104142214,0,MultiDisease
SAMEA104142221,0,MultiDisease
SAMEA104142409,0,MultiDisease
SAMEA104142448,0,MultiDisease
SAMEA104142408,0,MultiDisease
SAMEA104142405,0,MultiDisease
SAMEA104142404,0,MultiDisease
SAMEA104142391,0,MultiDisease
SAMEA104142388,0,MultiDisease
SAMEA104142387,0,MultiDisease
SAMEA104142383,0,MultiDisease
SAMEA104142382,0,MultiDisease
SAMEA104142381,0,MultiDisease
SAMEA104142379,0,MultiDisease
SAMEA104142472,0,MultiDisease
SAMEA104142376,0,MultiDisease
SAMEA104142227,0,MultiDisease
SAMEA104142228,0,MultiDisease
SAMEA104142230,0,MultiDisease
